KOEI_000.56;G1 Jockey 4 (Premium Box);
SLPM_662.27;G1 Jockey 4 (Twin Pack)(GI Jockey 4 Disc);
SLPM_662.28;G1 Jockey 4 + Winning Post 7 (Twin Pack)(Winning Post 7 Disc);
SLPM_665.38;G1 Jockey 4 2006;
SLPM_668.88;G1 Jockey 4 2007;
SLPM_669.03;G1 Jockey 4 2007 (Twin Pack with Winning Post 7 - 2007) ;
SLPM_550.72;G1 JOCKEY 4 2008;
SCAJ_200.90;GACHA MECHA STADIUM - SARU BATTLE;
SCPS_150.72;GACHA MECHA STADIUM - SARU BATTLE;
SCAJ_300.05;Gacha Mecha Stadium Saru Battle;
SCPS_110.26;GACHAROKU;
SCPS_110.34;GACHAROKU 2 - KONDO WA SEKAI ISSHUU YO!!;
SLPS_203.01;GACHINKO PRO YAKYUU;
SLES_528.45;GADGET & GADGETINIS;
SLES_519.11;Gadget Racers;
SLUS_202.25;Gadget Racers;
SCES_534.50;Gaelic Games - Football;
SCES_546.38;Gaelic Games - Football 2;
SCES_546.37;Gaelic Games - Hurling;
SLPM_652.60;Gaika no Gouhou - Air Land Force;
SLPM_665.26;Gaika no Gouhou - Air Land Force (Koei Selection);
SLPM_657.16;Gaika no Gouhou - Air Land Force (Koei The Best);
SLPS_254.71;GAKKOU O TSUKUROU!! HAPPY DAYS;
SLPS_255.98;GAKKOU O TSUKUROU!! HAPPY DAYS [BEST COLLECTION];
SLPM_662.93;GAKUEN ALICE - KIRAKIRA MEMORY KISS;
SLPS_252.82;GAKUEN HEAVEN - BOY'S LOVE SCRAMBLE!;
SLPM_665.19;GAKUEN HEAVEN - BOY'S LOVE SCRAMBLE! [BEST VERSION];
SLPS_253.81;GAKUEN HEAVEN - BOY'S LOVE SCRAMBLE! TYPE B;
SLPM_625.97;GAKUEN HEAVEN OKAWARI! - BOY'S LOVE ATTACK!;
SLPM_627.43;GAKUEN HEAVEN OKAWARI! - BOY'S LOVE ATTACK! [BEST VERSION];
SLPM_622.38;Gakuen Toshi Vara Noir;
SLPM_622.37;Gakuen Toshi Vara Noir (Limited Edition);
SLPS_257.52;GAKUEN UTOPIA MANABI STRAIGHT! KIRAKIRA HAPPY FESTA!;
SLPS_257.51;GAKUEN UTOPIA MANABI STRAIGHT! KIRAKIRA HAPPY FESTA! [LIMITED EDITION];
SLPM_650.97;GALACTA MEISAKU GEKIJOU - RAKUGAKI OUKOUKO;
SLPM_744.08;GALACTA MEISAKU GEKIJOU - RAKUGAKI OUKOUKO [PLAYSTATION 2 THE BEST];
SLUS_208.22;Galactic Wrestling featuring Ultimate Muscle: The Kinnikuman Legacy;
SLPM_652.54;Galaxy Angel;
SLPM_658.78;Galaxy Angel - Eternal Lovers;
SLPM_667.78;Galaxy Angel - Eternal Lovers (Broccoli The Best Quality);
SLPM_659.05;Galaxy Angel - Eternal Lovers (Special Package);
SLPM_655.40;Galaxy Angel - Monolith Lovers;
SLPM_666.04;Galaxy Angel - Monolith Lovers (Broccoli The Best Quality);
SLPM_654.29;Galaxy Angel - Monolith Lovers (Limited Edition));
SLPM_662.90;Galaxy Angel (Broccoli The Best Quality);
SLPM_551.18;Galaxy Angel II - Eigou Kaiki no Koku;
SLPM_667.79;Galaxy Angel II - Mugen Kairou no Kagi [2 DISCS];
SLPM_550.93;Galaxy Angel II - Mugen Kairou no Kagi [2 DISCS](Broccoli Best Quality);
SLPM_662.43;Galaxy Angel II - Zettairyouiki no Tobira;
SLPM_550.29;Galaxy Angel II - Zettairyouiki no Tobira (Broccoli Best Quality);
SLPM_250.19;Galerian Ash;
SLUS_205.60;Galerian -Ash;
SLPM_252.80;Galerian Ash (Enterbrain Collection);
SLPM_250.96;Galerian Ash x Rion Complete Pack;
SLES_513.43;Galerians: Ash;
SLES_555.99;Galileo Mystery - Die Krone des Midas;
SLPS_257.01;Gallop Racer - Inbreed;
SLPS_253.33;Gallop Racer - Lucky 7;
SCAJ_200.69;Gallop Racer - Lucy 7;
SLES_530.11;Gallop Racer 2;
SLUS_202.55;GALLOP RACER 2001;
SLUS_206.62;Gallop Racer 2003 - A New Breed;
SLUS_210.31;Gallop Racer 2004;
SLUS_213.93;Gallop Racer 2006;
SLPS_250.36;GALLOP RACER 5;
SCAJ_200.02;Gallop Racer 6 - Revolution;
SLPS_251.77;Gallop Racer 6 - Revolution;
SLPS_734.15;Gallop Racer 6 (Playstation 2 The Best);
SCAJ_201.56;Gallop Racer 8 - Live Horse Racing;
SLPS_255.64;Gallop Racer 8 - Live Horse Racing;
SLPM_653.18;GAMBLER DENSETSU TETSUYA - KUROUTO CHOUJOU KESSEN;
SLPM_655.95;GAMBLER DENSETSU TETSUYA - KUROUTO CHOUJOU KESSEN [ATHENA BEST COLLECTION VOL.1];
SLPM_624.99;GAMBLER DENSETSU TETSUYA DIGEST;
SLPM_625.74;GAMBLER DENSETSU TETSUYA DIGEST [ATHENA BEST COLLECTION VOL.3];
SLES_548.66;Game Galaxy 2;
SLPS_200.28;GameSlect 5 Wa;
SLPS_200.71;GameSlect 5 You;
SLPM_620.09;GANBARE NIPPON! OLYMPIC 2000;
SCKA_100.01;Gangcheol Gigap Sadan - Online Battlefield;
SLPM_659.50;GANTZ - THE GAME;
SLPM_653.73;Garasu no Bara;
SLES_528.43;Garfield;
SLPM_663.78;GARFIELD - ARLEENE O SUKUE!;
SLES_548.17;Garfield - Lasagna World Tour;
SLES_550.42;Garfield - Lasagna World Tour;
SLES_541.72;Garfield 2;
SLES_535.87;GARFIELD SAVING ARLENE;
SLES_550.43;Garfield: Lasagna World Tour;
SLUS_217.49;Garfield: Lasagna World Tour;
SLPS_255.04;Garou - Mark of the Wolves(NeoGeo Online Collection Vol.1 Limited Edition;
SLPS_257.93;Garou - Mark of the Wolves(SNK Best Collection);
SLPS_256.64;Garou Densetsu Battle Archive 1(NeoGeo Online Collection Vol.5);
SLPS_258.63;Garou Densetsu Battle Archive 1(NeoGeo Online Collection Vol.5) The Best);
SLPS_256.98;Garou Densetsu Battle Archive 2(NeoGeo Online Collection Vol.6);
SLPS_258.64;Garou Densetsu Battle Archive 2(NeoGeo Online Collection Vol.6);
SLPM_602.67;Garouden Breakblow;
SLKA_253.71;GA-ROU-DEN BREAKBLOW;
SLPS_255.30;GA-ROU-DEN BREAKBLOW;
SLPS_257.47;GA-ROU-DEN BREAKBLOW - FIST OR TWIST;
SLPS_254.81;Gatsu!! Mori no Ishimatsu;
SLPM_621.25;GAUNTLET - DARK LEGACY;
SLUS_200.47;GAUNTLET - DARK LEGACY;
SLES_502.11;Gauntlet: Dark Legacy;
SLES_536.67;Gauntlet: Seven Sorrows;
SLUS_210.77;Gauntlet: Seven Sorrows;
SCED_520.94;G-Con 2 Competition Demo;
SLES_548.82;Gecko Blaster;
SLPM_653.37;Gegege no Kitaro - Ibun Youkaitan;
SLPM_656.27;Gegege no Kitaro - Ibun Youkaitan (Konami The Best);
SLPS_200.91;GEKIBO 2;
SLPS_200.10;Gekikuukan Pro Baseball - The End of the Century 1999;
SLPM_653.35;Gekitou Pro Yakyuu;
SLES_536.44;Gene Troopers;
SLPS_200.87;Generation of Chaos;
SLPM_668.43;Generation of Chaos - Desire;
SLPM_621.61;Generation of Chaos - Next;
SLPM_626.97;Generation of Chaos - Next (If Collection);
SLPM_621.64;Generation of Chaos - Next (Limited Edition);
SLPS_200.86;Generation of Chaos (Limited Edition);
SCAJ_200.26;Generation of Chaos III - Toki no Fuuin;
SLPM_652.79;Generation of Chaos III - Toki no Fuuin;
SLPM_660.80;Generation of Chaos III - Toki no Fuuin (If Collection);
SLPM_652.78;Generation of Chaos III - Toki no Fuuin (Limited Edtion);
SLPM_655.72;Generation of Chaos IV - Shinten Makai;
SLPM_660.25;Generation of Chaos IV - Shinten Makai (If Collection);
SLPM_655.71;Generation of Chaos IV - Shinten Makai (Limited Edition);
SLPM_660.55;Generation of Chaos V - Shinten Makai;
SLPM_664.93;Generation of Chaos V - Shinten Makai (If Collection);
SLPM_660.54;Generation of Chaos V - Shinten Makai (Limited Edition);
SCAJ_201.34;GENJI;
SCES_533.28;Genji;
SCKA_200.52;GENJI;
SCPS_150.95;GENJI;
SCKA_201.04;Genji (BigHit Series);
SCPS_193.18;GENJI [PLAYSTATION 2 THE BEST];
SCUS_974.71;Genji: Dawn of the Samurai;
SCPS_150.14;GENSHI NO KOTOBA;
SLPM_650.74;Genso Suikoden III;
SLPM_656.94;Genso Suikoden III (Konami Dendou Collection);
SLPM_653.05;Genso Suikoden III (Konami The Best);
SLPM_650.73;Genso Suikoden III (Limited Edition);
SLPM_656.00;Genso Suikoden IV;
SLPM_655.99;Genso Suikoden IV (Limited Edition);
SLPM_742.13;Genso Suikoden IV (Playstation 2 The Best);
SLPM_662.86;Genso Suikoden V;
SLPM_661.70;Genso Suikoden V (Limited Edition);
SLPM_742.38;Genso Suikoden V (Playstation 2 The Best);
SLPM_660.38;Georama Sensenjou Nashi;
SLUS_216.68;George  of the Jungle;
SLES_549.75;George of the Jungle;
SCES_555.29;Germany's Next Topmodel;
SLES_555.29;Germany's Next Topmodel;
SLES_528.11;Get On Da Mic;
SLUS_210.36;Get On Da Mic;
SLPM_659.49;Get Ride! AMDriver: Soukoku no Shinjitsu;
SLPM_622.76;GETBACKERS DAKKANOKU - DAKKANDAYO! ZENIN SHUUGOU!;
SLPM_623.76;GETBACKERS DAKKANOKU - DAKKANDAYO! ZENIN SHUUGOU! [KONAMI THE BEST];
SLPM_621.86;GetBackers Dakkanya - Ubawareta Mugenjou;
SLPM_623.77;GetBackers Dakkanya - Ubawareta Mugenjou (Konami The Best);
SLPM_624.76;GetBackers Dakkanya - Urashinshiku Saikyou Battle;
SLPM_622.35;GetBass Battle;
SLPM_667.54;GETSUMENTO HEIKI MINA - FUTATSU NO PROJECT M;
SLPM_667.53;GETSUMENTO HEIKI MINA - FUTATSU NO PROJECT M [LIMITED EDITION];
SLES_539.34;G-Force;
SLES_530.20;Ghost in the Shell: Stand Alone Complex;
SLUS_210.06;Ghost in the Shell: Stand Alone Complex;
SLES_526.71;Ghost Master: The Gravenville Chronicles;
SLES_543.17;Ghost Rider;
SLUS_213.06;Ghost Rider;
SCPS_550.31;Ghost Vibration;
SLES_514.33;Ghost Vibration;
SLPM_675.26;Ghost Vibration;
SLPS_251.31;Ghost Vibration;
SCES_555.71;Ghostbousters - The Videogame;
SLUS_218.82;GHOSTBUSTERS - THE VIDEO GAME;
SCES_514.63;Ghosthunter;
SCES_521.56;Ghosthunter;
SLPM_657.01;GHOSTHUNTER;
SLUS_209.93;GHOSTHUNTER;
SLPM_620.61;GI Jockey 2 2001;
SLPM_625.26;Giant Robo: The Animation - Chikyuu ga Seishisuru Hi;
SLES_503.14;Giants - Citizen Kabuto;
SLUS_201.78;Giants - Citizen Kabuto;
SLKA_251.32;Gidong Jeonsa Gundam: Haehu-ui Uju;
SLES_502.76;Gift;
SLES_502.96;Gift;
SLES_502.98;Gift;
SLES_502.99;Gift;
SLPM_665.30;GIFT - PRISM;
SLPM_667.86;GIFT - PRISM [Sweet So Sweet!];
SLES_502.97;Gifte;
SCPS_510.12;Gigantic Drive;
SLPM_622.09;Gigantic Drive;
SLES_535.48;Gigawings Generations;
SLPM_669.80;GIN NO ECLIPSE;
SLPM_669.79;GIN NO ECLIPSE [FIRST PRINT LIMITED EDITION];
SLPS_258.09;GINTAMA GIN-SAN TO ISSHO! BOKU NO KABUKI MACHI NIKKI ;
SLES_531.90;Girl Zone;
SLPM_658.56;GIRLS BRAVO - ROMANCE 15'S;
SLPM_658.55;GIRLS BRAVO - ROMANCE 15'S [DELUXE PACK];
SLES_506.53;GITAROO MAN;
SLPM_650.12;GITAROO MAN;
SLPM_675.08;GITAROO MAN;
SLUS_202.94;GITAROO MAN;
SLPM_651.60;GITAROO MAN [KOEI SUMMER CHANCE];
SLKA_252.16;GITAROO MAN [PLAYSTATION 2 BIG HIT SERIES];
SLPM_620.62;GITAROO MAN ONE;
SLPM_661.32;Gladiator - Road to Freedom Remix;
SLPM_665.77;Gladiator - Road to Freedom Remix (Ertain The Best);
SLUS_207.93;Gladiator - Sword of Vengeance;
SLES_517.66;Gladiator Sword of Vengeance;
SCAJ_201.19;Gladiator: Road to Freedom;
SLPS_254.56;Gladiator: Road to Freedom;
SLES_518.28;Gladiator: Schwert der Rache;
SLES_510.64;Gladius;
SLES_510.65;Gladius;
SLES_510.66;Gladius;
SLUS_204.90;Gladius;
SLES_523.58;Glass Rose;
SLES_544.64;Global Defence Force;
SLES_545.89;Global Defence Force Tactics;
SLPS_200.52;GLOBAL FOLKTALE;
SLPM_622.89;GLOBAL FOLKTALE [IF COLLECTION];
SLPM_622.58;GLOBAL TOURING CHALLENGE - GTC AFRICA;
SLUS_203.95;GLOBAL TOURING CHALLENGE - GTC AFRICA;
SLES_552.84;Go Diego Go - Au Secours du Dinosaure;
SLUS_217.94;Go Diego Go - Great Dinosaur Rescue;
SLES_551.11;Go Diego Go - Safari Rescue;
SLES_552.89;Go Diego Go - Safari Rescue;
SLUS_217.18;Go Diego Go - Safari Rescue;
SLES_521.17;GO GO COPTER - REMOTE CONTROL HELICOPTER;
SLES_510.55;Go Go Golf;
SLES_547.26;Go Kart Rally;
SLES_524.33;Goblin Commander - Unleash The Horde;
SLUS_207.92;Goblin Commander: Unleash the Horde;
SCKA_200.90;GOD HAND;
SLES_544.90;God Hand;
SLPM_665.50;God Hand;
SLUS_215.03;GOD HAND;
SLPM_742.41;GOD HAND [PLAYSTATION 2 THE BEST];
SCAJ_300.10;GOD OF WAR;
SCES_531.33;God of War;
SCKA_300.02;GOD OF WAR;
SCUS_973.99;God of War;
SLPM_661.67;GOD OF WAR;
SLPM_670.10;GOD OF WAR;
SCUS_974.67;God of War - The Hydra Battle (Demo);
SLPM_670.12;GOD OF WAR [BEST PRIZE];
SCKA_300.03;GOD OF WAR [BIGHIT SERIES];
SLPM_670.11;GOD OF WAR [CAPKORE];
SCAJ_201.90;GOD OF WAR II;
SCAJ_300.11;GOD OF WAR II;
SCAJ_974.81;God of War II;
SCES_542.06;God of War II;
SCKA_300.06;GOD OF WAR II;
SCUS_974.81;God of War II;
SLPM_670.13;GOD OF WAR II - SHUUEN NO JOKYOKU;
SLPM_670.17;GOD OF WAR II - SHUUEN NO JOKYOKU [BEST PRICE];
SCKA_300.07;GOD OF WAR II [BIGHIT SERIES];
SLUS_202.88;Godai - Elemental Force;
SLES_504.33;Godai Elemental Force;
SLES_507.04;Godai Elemental Force;
SLES_527.66;Godzilla - Save The Earth;
SLUS_208.09;GODZILLA - SAVE THE EARTH;
SLPM_658.05;GODZILLA KAIJUU DAIRANSEN - CHIKYUU SAISHUU KESSEN;
SLPM_661.97;GODZILLA KAIJUU DAIRANSEN - CHIKYUU SAISHUU KESSEN [ATARI HOT SERIES];
SLUS_217.07;Godzilla Unleashed;
SLES_549.60;Godzilla: Unleashed;
SLPM_650.46;GOFUNGO NO SEKAI - FIVE MINUTES FROM NOWHERE;
SLPM_660.86;GOKUJO SEITOKAI;
SLPM_666.31;GOKUJO SEITOKAI [KONAMI THE BEST];
SLES_531.74;Golden Age of Racing;
SLES_529.77;GoldenEye: Agente Corrupto;
SLES_529.74;GoldenEye: Rogue Agent;
SLUS_210.64;GoldenEye: Rogue Agent;
SLPS_250.46;GOLF NAVIGATOR VOL.1;
SLPS_250.47;GOLF NAVIGATOR VOL.2;
SLPS_250.55;GOLF NAVIGATOR VOL.3;
SLPS_250.56;GOLF NAVIGATOR VOL.4;
SLPM_601.07;Golf Paradise;
SLPS_200.09;Golf Paradise;
SLPS_250.27;GOLF PARADISE DX;
SLPS_250.32;Golful Golf;
SLUS_218.34;GOOSEBUMPS HORRORLAND;
SLES_541.81;Gottlieb Pinball Classics;
SLPM_620.07;GRADIUS III & IV;
SLUS_200.40;GRADIUS III & IV;
SLPM_625.30;GRADIUS III & IV [KONAMI DENDOU COLLECTION];
SLPM_620.63;GRADIUS III & IV [KONAMI THE BEST];
SLES_500.38;Gradius III and IV;
SLES_520.95;GRADIUS V;
SLKA_150.32;GRADIUS V;
SLPM_624.62;GRADIUS V;
SLUS_207.12;GRADIUS V;
SLPM_626.21;GRADIUS V [KONAMI THE BEST];
SLES_533.11;Graffiti Kingdom;
SLUS_211.36;GRAFFITI KINGDOM;
SCUS_941.94;Gran Turismo;
SCPS_192.08;Gran Turismo - Concept 2001 Tokyo (Playstation 2 The Best);
SCES_508.50;Gran Turismo - Concept 2002 Tokyo-Geneva;
SCES_508.58;Gran Turismo - Concept 2002 Tokyo-Geneva;
SCPS_559.02;Gran Turismo - Concept 2002 Tokyo-Geneva;
SCPS_559.03;Gran Turismo - Concept 2002 Tokyo-Geneva;
SCPS_560.05;Gran Turismo - Concept 2002 Tokyo-Seoul;
PAPX_902.03;Gran Turismo 2000;
SCUS_972.19;Gran Turismo 3 - A-Spec - Nissan 350Z Edition;
SCUS_975.12;Gran Turismo 3 - A-Spec (Greatesr Hits);
SCUS_955.03;Gran Turismo 3 - A-Spec (PS2 Bundle);
SCES_502.94;Gran Turismo 3 A-Spec;
SCPS_150.09;GRAN TURISMO 3 A-SPEC;
PBPX_955.03;Gran Turismo 3: A-spec;
SCPS_550.07;Gran Turismo 3: A-Spec;
SCPS_720.01;Gran Turismo 3: A-spec;
SCUS_971.02;Gran Turismo 3: A-spec;
SCAJ_300.06;Gran Turismo 4;
SCAJ_300.07;Gran Turismo 4;
SCCS_600.02;Gran Turismo 4;
SCES_517.19;Gran Turismo 4;
SCKA_300.01;Gran Turismo 4;
SCPS_170.01;Gran Turismo 4;
SCUS_973.28;Gran Turismo 4;
SCUS_974.36;Gran Turismo 4;
PBPX_955.23;Gran Turismo 4 - Prologue;
PBPX_955.24;Gran Turismo 4 - Prologue;
SCAJ_200.66;Gran Turismo 4 - Prologue;
SCES_524.38;Gran Turismo 4 - Prologue;
SCKA_200.22;Gran Turismo 4 - Prologue;
SCPS_150.55;Gran Turismo 4 - Prologue;
SCPS_193.04;Gran Turismo 4 - Prologue (Playstation 2 The Best);
SCED_526.81;Gran Turismo 4 (BMW 1 Series Virtual Drive);
SCAJ_300.08;Gran Turismo 4 (Playstation 2 The Best);
SCPS_192.52;Gran Turismo 4 (Playstation 2 The Best);
SCUS_974.83;Gran Turismo 4: Mazda MX-5 Edition;
SCKA_200.29;Gran Turismo Concept 2002 Tokyo-Seoul [PlayStation 2 Big Hit Series];
SCPS_150.10;Gran Turismo Concept: 2001 Tokyo;
SCPS_550.05;Gran Turismo Concept: 2001 Tokyo;
SCAJ_200.25;Grand Prix Challenge;
SLES_512.96;Grand Prix Challenge;
SLKA_250.54;Grand Prix Challenge;
SLPM_652.76;Grand Prix Challenge;
SLUS_206.30;Grand Prix Challenge;
SLKA_150.13;Grand Slam 2003 Tennis;
CPCS_010.27;GRAND THEFT AUTO - DOUBLE PACK;
SLUS_270.03;GRAND THEFT AUTO - DOUBLE PACK [GREATEST HITS];
SLES_541.35;Grand Theft Auto - Liberty City Stories;
SLES_541.36;Grand Theft Auto - Liberty City Stories;
SLPM_668.51;Grand Theft Auto - Liberty City Stories;
SLUS_214.23;Grand Theft Auto - Liberty City Stories;
SLPM_550.38;Grand Theft Auto - Liberty City Stories (Best Prize);
SLPM_659.84;Grand Theft Auto - San Andreas;
SLPM_667.88;Grand Theft Auto - San Andreas (Best Prize);
SLPM_552.92;Grand Theft Auto - San Andreas (Rockstar Classics);
SLES_510.61;GRAND THEFT AUTO - VICE CITY;
SLES_513.16;GRAND THEFT AUTO - VICE CITY;
SLES_515.95;GRAND THEFT AUTO - VICE CITY;
SLPM_654.88;GRAND THEFT AUTO - VICE CITY;
SLPM_667.90;GRAND THEFT AUTO - VICE CITY [BEST PRIZE];
SLPM_660.34;GRAND THEFT AUTO - VICE CITY [CAPKORE];
SLPM_669.17;GRAND THEFT AUTO - VICE CITY STORIES;
SLPM_551.35;GRAND THEFT AUTO - VICE CITY STORIES [BEST PRICE!];
SLES_503.30;Grand Theft Auto III;
SLES_507.93;Grand Theft Auto III;
SLPM_653.82;GRAND THEFT AUTO III;
SLUS_200.62;GRAND THEFT AUTO III;
SLPM_667.89;GRAND THEFT AUTO III [BEST PRICE];
SLPM_657.60;GRAND THEFT AUTO III [CAPKORE];
SLPM_552.93;GRAND THEFT AUTO III [ROCKSTAR CLASSICS];
SLES_525.41;Grand Theft Auto: San Andreas;
SLES_529.27;Grand Theft Auto: San Andreas;
SLUS_209.46;Grand Theft Auto: San Andreas;
SLUS_205.52;Grand Theft Auto: Vice City;
SLES_546.22;Grand Theft Auto: Vice City Stories;
SLES_546.23;Grand Theft Auto: Vice City Stories;
SLUS_215.90;Grand Theft Auto: Vice City Stories;
SCPS_550.12;GRANDIA II;
SLES_504.98;Grandia II;
SLPM_650.81;GRANDIA II;
SLUS_201.94;GRANDIA II;
SLUS_213.34;Grandia III (Disc 1);
SLUS_213.45;Grandia III (Disc 2);
SCAJ_201.41;GRANDIA III [2 CDS];
SLPM_659.76;GRANDIA III [2 CDS];
SCPS_550.10;GRANDIA XTREME;
SLPM_650.89;GRANDIA XTREME;
SLUS_204.17;GRANDIA XTREME;
SLPM_650.82;GRANDIA XTREME [LIMITED BOX];
SLPS_200.38;Grappler Baki: Baki Saikyou Retsuden;
SLUS_204.66;Gravenville - Ghost Master;
SLUS_203.10;GRAVITY GAMES BIKE - STREET. VERT. DIRT.;
SLES_507.15;Gravity Games Bike Street - Vertical Dirt;
SLPM_620.28;Greatest Striker;
SLPM_652.80;GREEN GREEN - KANE NO OTO DYNAMIC;
SLPM_652.81;GREEN GREEN - KANE NO OTO DYNAMIC [DELUXE PACK];
SLPM_652.83;Green Green: Kane no Oto Romantic;
SLPM_652.82;Green Green: Kane no Oto Romantic (Deluxe Pack);
SLUS_215.39;Greg Hastings Tournament Paintball Max'd;
SLES_519.33;Gregory Horror Show;
SLKA_250.33;GREGORY HORROR SHOW;
SLPM_653.24;GREGORY HORROR SHOW;
SCUS_974.66;Gretzky NHL '06;
SCUS_974.09;Gretzky NHL 2005;
SLES_548.97;GrimGrimoire;
SLKA_254.05;GRIMGRIMOIRE;
SLPS_257.71;GRIMGRIMOIRE;
SLUS_216.04;GRIMGRIMOIRE;
SLPS_257.72;GRIMGRIMOIRE [FIRST PRINT LIMITED EDITION];
SLPS_258.84;GRIMGRIMOIRE [THE BEST PRICE];
SLES_520.58;Groove Rider - Slot Car Racing;
SLES_519.99;Groove Rider - Slot Car Thunder;
SLUS_207.58;Growlanser - Generations [2 DISCS];
SLES_552.15;Growlanser - Heritage of War;
SLUS_215.71;Growlanser - Heritage of War;
SLPM_624.38;Growlanser Collection;
SLUS_207.59;Growlanser Generations (Disc 2) (Growlanser III: The Dual Darkness);
SLKA_150.21;Growlanser II - The Dual Darkness;
SLKA_150.07;Growlanser II - The Sense of Justice;
SLPS_201.06;Growlanser II - The Sense of Justice;
SLPM_622.06;Growlanser II - The Sense of Justice (Atlus The Best);
SLPS_201.05;Growlanser II - The Sense of Justice (Limited Edition);
SLPM_621.08;Growlanser III - The Dual Darkness;
SLPM_624.40;Growlanser III - The Dual Darkness (Atlus The Best);
SLPM_621.07;Growlanser III - The Dual Darkness (Limited Edition);
SLPM_654.08;Growlanser IV - Wayfarer of the Time;
SLPM_625.60;Growlanser IV - Wayfarer of the Time - Return;
SLPM_658.75;Growlanser IV - Wayfarer of the Time (Atlus Best Collection);
SLPM_653.83;Growlanser IV - Wayfarer of the Time (Limited Edition);
SLPM_664.18;Growlanser V - Generations  ;
SLPM_662.49;Growlanser V - Generations (Limited Edition);
SLPM_667.16;Growlanser VI - Precarius World;
SLPS_250.09;G-Saviour;
SLES_505.11;G-Surfers;
SLES_520.45;GT R-400;
SLES_526.02;GT Racers;
SLES_544.40;GT R-Touring;
SLPM_623.27;G-TASTE MAHJONG;
SLPM_623.26;G-TASTE MAHJONG [LIMITED EDITION WITH FIGURE];
SLPM_624.53;G-TASTE MAHJONG [PSYKIO BEST];
SLES_504.72;GTC Africa;
SLPS_252.14;GUARDIAN ANGEL;
SLES_533.44;Guerrilla Strike;
SCAJ_200.96;Guilty Gear Isuka;
SLES_532.84;Guilty Gear Isuka;
SLPM_656.44;Guilty Gear Isuka;
SLUS_209.08;Guilty Gear Isuka;
SLES_505.91;GUILTY GEAR X;
SLUS_202.87;GUILTY GEAR X;
SLPM_645.25;Guilty Gear X Plus;
SLPS_201.37;GUILTY GEAR X PLUS;
SLPS_201.36;GUILTY GEAR X PLUS [DX PACK];
SLPS_730.05;GUILTY GEAR X PLUS [PLAYSTATION 2 THE BEST];
SLES_513.44;Guilty Gear X2;
SLUS_204.36;GUILTY GEAR X2;
SLES_529.67;Guilty Gear X2 Reloaded - The Midnight Carnival;
SLPM_667.46;Guilty Gear XX - Accent Core;
SLUS_216.52;Guilty Gear XX - Accent Core;
SLPM_669.65;Guilty Gear XX - Accent Core Plus;
SLUS_218.47;Guilty Gear XX - Accent Core Plus;
SLPM_669.64;Guilty Gear XX - Accent Core Plus (Append Edition);
SLKA_253.22;Guilty Gear XX - Slash;
SLPM_663.33;Guilty Gear XX - Slash;
SLPM_667.20;Guilty Gear XX - Slash (Sega The Best);
SLPS_251.84;GUILTY GEAR XX - THE MIDNIGHT CARNIVAL;
SLPS_734.24;GUILTY GEAR XX - THE MIDNIGHT CARNIVAL [PLAYSTATION 2 THE BEST];
SLKA_250.70;Guilty Gear XX #Reload: The Midnight Carnival;
SLES_554.83;Guilty Gear XX Accent Core Plus;
SCAJ_200.33;Guilty Gear XX Reload - The Midnight Carnival;
SLPM_661.29;Guilty Gear XX Reload - The Midnight Carnival;
SLPS_252.61;Guilty Gear XX Reload - The Midnight Carnival;
SLPM_658.86;GUISARD REVOLUTION - BOKURA WA OMOI O MI NI MATOU;
SLPM_862.65;Guitar Freaks;
SLPM_666.86;Guitar Freaks & Drummania - Masterpiece Gold;
SLPM_664.84;Guitar Freaks & Drummania - Masterpiece Silver;
SLPM_650.11;Guitar Freaks 3rd Mix & Drummania 2nd Mix;
SLPM_650.52;Guitar Freaks 4th Mix & Drummania 3rd Mix;
SLPM_663.13;Guitar Freaks V & Drummania V;
SLPM_665.75;Guitar Freaks V-2 & Drummania V-2;
SLPM_668.22;Guitar Freaks V-3 & Drummania V-3;
SLES_540.93;Guitar Hero;
SLES_541.32;Guitar Hero;
SLUS_212.24;Guitar Hero;
SLES_555.44;Guitar Hero - Greatest Hits;
SLES_554.72;Guitar Hero - Metallica;
SLUS_218.43;Guitar Hero - Metallica;
SLUS_218.66;Guitar Hero - Smash Hits;
SLUS_218.67;Guitar Hero - Van Halen;
SLUS_217.81;Guitar Hero - World Tour;
SLES_555.33;Guitar Hero 5;
SLUS_218.65;Guitar Hero 5;
SLUS_215.86;Guitar Hero Encore: Rocks the 80s;
SLES_544.42;Guitar Hero II;
SLUS_214.47;Guitar Hero II;
SLES_549.62;Guitar Hero III: Legends of Rock;
SLES_549.74;Guitar Hero III: Legends of Rock;
SLPS_258.40;Guitar Hero III: Legends of Rock;
SLUS_216.72;Guitar Hero III: Legends of Rock;
SLES_553.55;Guitar Hero World Tour;
SLES_551.91;Guitar Hero: Aerosmith;
SLES_552.00;Guitar Hero: Aerosmith;
SLPS_258.86;Guitar Hero: Aerosmith;
SLPS_258.89;Guitar Hero: Aerosmith;
SLUS_217.40;Guitar Hero: Aerosmith;
SLES_548.59;Guitar Hero: Rocks the 80s;
SLES_548.60;Guitar Hero: Rocks the 80s;
SLES_509.84;Gumball 3000;
SLES_509.85;Gumball 3000';
SLES_535.23;Gun;
SLES_536.47;Gun;
SLUS_211.39;GUN;
SLES_545.44;Gun Club;
SLPM_650.60;Gun Survivor 2 - Biohazard Code - Veronica;
